UTC Date/Time,Magnetic magnetic_noise, Induced Signal(dB),Average Magnetic Noise,Average Induced Signal
2019-01-05 03:46:30,-112.196,-118.43,-112.1824,-118.3401
2019-01-05 03:46:34,-112.142,-118.5,-112.184,-118.3353
2019-01-05 03:46:38,-112.142,-118.548,-112.1857,-118.3321
2019-01-05 03:46:42,-112.143,-118.548,-112.1873,-118.3281
2019-01-05 03:46:46,-112.146,-118.368,-112.189,-118.3208
2019-01-05 03:46:50,-112.227,-118.221,-112.1907,-118.3106
2019-01-05 03:46:54,-112.227,-118.278,-112.1924,-118.3048
2019-01-05 03:46:58,-112.218,-118.324,-112.193,-118.3043
2019-01-05 03:47:02,-112.202,-118.324,-112.1937,-118.318
2019-01-05 03:47:06,-112.148,-118.193,-112.1943,-118.3315
2019-01-05 03:47:10,-112.192,-118.178,-112.1931,-118.3307
2019-01-05 03:47:14,-112.192,-118.241,-112.1919,-118.3198
2019-01-05 03:47:18,-112.16,-118.241,-112.1926,-118.3042
2019-01-05 03:47:22,-112.15,-118.199,-112.1941,-118.2861
2019-01-05 03:47:26,-112.209,-118.199,-112.1936,-118.2707
2019-01-05 03:47:30,-112.209,-118.286,-112.1932,-118.2643
2019-01-05 03:47:34,-112.128,-118.387,-112.1924,-118.2667
2019-01-05 03:47:38,-112.125,-118.411,-112.1917,-118.269
2019-01-05 03:47:42,-112.235,-118.411,-112.1909,-118.2784
2019-01-05 03:47:46,-112.235,-118.328,-112.1901,-118.2877
2019-01-05 03:47:50,-112.171,-118.211,-112.1895,-118.3035
2019-01-05 03:47:54,-112.171,-118.187,-112.1898,-118.3189
2019-01-05 03:47:58,-112.109,-118.187,-112.1895,-118.3234
2019-01-05 03:48:02,-112.138,-118.24,-112.1891,-118.3219
2019-01-05 03:48:06,-112.187,-118.24,-112.1889,-118.3225
2019-01-05 03:48:10,-112.19,-118.269,-112.1891,-118.3251
2019-01-05 03:48:14,-112.217,-118.325,-112.1894,-118.3234
2019-01-05 03:48:18,-112.217,-118.51,-112.1889,-118.3108
2019-01-05 03:48:22,-112.174,-118.51,-112.1878,-118.3038
2019-01-05 03:48:26,-112.174,-118.51,-112.1865,-118.3026
2019-01-05 03:48:30,-112.161,-118.486,-112.1868,-118.3055
2019-01-05 03:48:34,-112.161,-118.331,-112.187,-118.3169
2019-01-05 03:48:38,-112.198,-118.211,-112.1865,-118.3295
2019-01-05 03:48:42,-112.198,-118.211,-112.1852,-118.3354
2019-01-05 03:48:46,-112.186,-118.251,-112.1839,-118.3366
2019-01-05 03:48:50,-112.184,-118.251,-112.1826,-118.336
2019-01-05 03:48:54,-112.231,-118.135,-112.1813,-118.3389
2019-01-05 03:48:58,-112.231,-118.271,-112.18,-118.339
2019-01-05 03:49:02,-112.123,-118.387,-112.1791,-118.3147
2019-01-05 03:49:06,-112.176,-118.387,-112.1781,-118.31
2019-01-05 03:49:10,-112.176,-118.439,-112.177,-118.3053
2019-01-05 03:49:14,-112.123,-118.439,-112.1755,-118.2946
2019-01-05 03:49:18,-112.123,-118.306,-112.1746,-118.2879
2019-01-05 03:49:22,-112.161,-118.263,-112.1756,-118.2941
2019-01-05 03:49:26,-112.161,-118.228,-112.1764,-118.3003
2019-01-05 03:49:30,-112.118,-118.327,-112.1754,-118.3039
2019-01-05 03:49:34,-112.105,-118.327,-112.1744,-118.3176
2019-01-05 03:49:38,-112.168,-118.023,-112.1744,-118.337
2019-01-05 03:49:42,-112.214,-118.416,-112.175,-118.3439
2019-01-05 03:49:46,-112.214,-118.416,-112.1758,-118.3501
2019-01-05 03:49:50,-112.203,-118.273,-112.177,-118.3621
2019-01-05 03:49:54,-112.168,-118.197,-112.1781,-118.3715
2019-01-05 03:49:58,-112.139,-118.335,-112.1799,-118.3775
2019-01-05 03:50:02,-112.099,-118.335,-112.1818,-118.3876
2019-01-05 03:50:06,-112.091,-118.324,-112.1825,-118.3895
2019-01-05 03:50:10,-112.216,-118.524,-112.1829,-118.3808
2019-01-05 03:50:14,-112.216,-118.524,-112.183,-118.3751
2019-01-05 03:50:18,-112.178,-118.407,-112.1832,-118.3718
2019-01-05 03:50:22,-112.198,-118.513,-112.1821,-118.3838
2019-01-05 03:50:26,-112.198,-118.626,-112.181,-118.3738
2019-01-05 03:50:30,-112.2,-118.626,-112.18,-118.3813
2019-01-05 03:50:34,-112.2,-118.561,-112.1798,-118.3961
2019-01-05 03:50:38,-112.175,-118.507,-112.1796,-118.413
2019-01-05 03:50:42,-112.168,-118.302,-112.1785,-118.4244
2019-01-05 03:50:46,-112.147,-118.052,-112.1775,-118.4359
2019-01-05 03:50:50,-112.147,-118.214,-112.1777,-118.4368
2019-01-05 03:50:54,-112.141,-118.262,-112.1779,-118.4235
2019-01-05 03:50:58,-112.133,-118.262,-112.1771,-118.4175
2019-01-05 03:51:02,-112.164,-118.215,-112.1763,-118.4174
2019-01-05 03:51:06,-112.164,-118.568,-112.1754,-118.4106
2019-01-05 03:51:10,-112.108,-118.568,-112.1745,-118.3916
2019-01-05 03:51:14,-112.059,-118.535,-112.1737,-118.3838
2019-01-05 03:51:18,-112.202,-118.564,-112.1739,-118.3916
2019-01-05 03:51:22,-112.202,-118.564,-112.1741,-118.4022
2019-01-05 03:51:26,-112.182,-118.343,-112.1754,-118.4054
2019-01-05 03:51:30,-112.182,-118.258,-112.1752,-118.4211
2019-01-05 03:51:34,-112.182,-118.404,-112.175,-118.4271
2019-01-05 03:51:38,-112.148,-118.404,-112.1749,-118.4284
2019-01-05 03:51:42,-112.108,-118.376,-112.1757,-118.4179
2019-01-05 03:51:46,-112.239,-118.247,-112.1765,-118.4181
2019-01-05 03:51:50,-112.239,-118.47,-112.1772,-118.4007
2019-01-05 03:51:54,-112.161,-118.718,-112.1771,-118.3847
2019-01-05 03:51:58,-112.151,-118.718,-112.177,-118.3754
2019-01-05 03:52:02,-112.202,-118.366,-112.1754,-118.3647
2019-01-05 03:52:06,-112.202,-118.366,-112.1738,-118.3517
2019-01-05 03:52:10,-112.133,-118.334,-112.1722,-118.3502
2019-01-05 03:52:14,-112.162,-118.288,-112.1706,-118.3547
2019-01-05 03:52:18,-112.162,-118.052,-112.1684,-118.3519
2019-01-05 03:52:22,-112.15,-118.219,-112.1661,-118.3418
2019-01-05 03:52:26,-112.15,-118.219,-112.1639,-118.3427
2019-01-05 03:52:30,-112.194,-118.249,-112.1616,-118.35
2019-01-05 03:52:34,-112.194,-118.349,-112.1594,-118.3394
2019-01-05 03:52:38,-112.162,-118.349,-112.1561,-118.3153
2019-01-05 03:52:42,-112.105,-118.305,-112.1529,-118.2888
2019-01-05 03:52:46,-112.15,-118.314,-112.1497,-118.2802
2019-01-05 03:52:50,-112.15,-118.347,-112.15,-118.2795
2019-01-05 03:52:54,-112.134,-118.347,-112.1504,-118.2803
2019-01-05 03:52:58,-112.134,-118.202,-112.1498,-118.2767
2019-01-05 03:53:02,-112.112,-118.394,-112.1492,-118.2848
2019-01-05 03:53:06,-112.137,-118.394,-112.1504,-118.2796
2019-01-05 03:53:10,-112.137,-118.259,-112.1515,-118.2736
2019-01-05 03:53:14,-112.168,-118.236,-112.1525,-118.2732
2019-01-05 03:53:18,-112.168,-118.188,-112.1528,-118.2737
2019-01-05 03:53:22,-112.14,-118.192,-112.1537,-118.286
2019-01-05 03:53:26,-112.105,-118.352,-112.1559,-118.3004
2019-01-05 03:53:30,-112.115,-118.352,-112.1581,-118.3124
2019-01-05 03:53:34,-112.184,-118.214,-112.1589,-118.3109
2019-01-05 03:53:38,-112.184,-118.214,-112.1604,-118.316
2019-01-05 03:53:42,-112.151,-118.116,-112.1615,-118.3282
2019-01-05 03:53:46,-112.151,-118.099,-112.1627,-118.3224
2019-01-05 03:53:50,-112.194,-118.24,-112.1644,-118.327
2019-01-05 03:53:54,-112.194,-118.361,-112.1662,-118.3383
2019-01-05 03:53:58,-112.167,-118.594,-112.1679,-118.3508
2019-01-05 03:54:02,-112.167,-118.594,-112.1718,-118.3611
2019-01-05 03:54:06,-112.16,-118.553,-112.1755,-118.3678
2019-01-05 03:54:10,-112.196,-118.317,-112.1778,-118.3616
2019-01-05 03:54:14,-112.196,-118.448,-112.1801,-118.3605
2019-01-05 03:54:18,-112.154,-118.448,-112.1833,-118.3681
2019-01-05 03:54:22,-112.154,-118.278,-112.1846,-118.3757
2019-01-05 03:54:26,-112.12,-118.485,-112.1827,-118.3894
2019-01-05 03:54:30,-112.12,-118.485,-112.1809,-118.405
2019-01-05 03:54:34,-112.172,-118.485,-112.1791,-118.4135
2019-01-05 03:54:38,-112.223,-118.395,-112.1782,-118.4134
2019-01-05 03:54:42,-112.223,-118.325,-112.1772,-118.3952
2019-01-05 03:54:46,-112.214,-118.23,-112.1749,-118.3761
2019-01-05 03:54:50,-112.214,-118.33,-112.1736,-118.3742
2019-01-05 03:54:54,-112.177,-118.366,-112.1739,-118.3841
2019-01-05 03:54:58,-112.146,-118.366,-112.1741,-118.3814
2019-01-05 03:55:02,-112.115,-118.389,-112.176,-118.3773
2019-01-05 03:55:06,-112.091,-118.411,-112.178,-118.3827
2019-01-05 03:55:10,-112.148,-118.411,-112.1794,-118.3778
2019-01-05 03:55:14,-112.148,-118.358,-112.1808,-118.3679
2019-01-05 03:55:18,-112.123,-118.23,-112.1833,-118.3611
2019-01-05 03:55:22,-112.198,-118.212,-112.1847,-118.3587
2019-01-05 03:55:26,-112.229,-118.515,-112.186,-118.3594
2019-01-05 03:55:31,-112.229,-118.515,-112.1874,-118.3548
2019-01-05 03:55:35,-112.14,-118.394,-112.1887,-118.3451
2019-01-05 03:55:39,-112.168,-118.365,-112.1891,-118.3314
2019-01-05 03:55:43,-112.172,-118.387,-112.1894,-118.3158
2019-01-05 03:55:47,-112.172,-118.387,-112.1911,-118.3046
2019-01-05 03:55:51,-112.2,-118.287,-112.1928,-118.2924
2019-01-05 03:55:55,-112.25,-118.348,-112.1946,-118.2777
2019-01-05 03:55:59,-112.25,-118.348,-112.1964,-118.2741
2019-01-05 03:56:03,-112.221,-118.338,-112.1983,-118.2794
2019-01-05 03:56:07,-112.241,-118.138,-112.2002,-118.2857
2019-01-05 03:56:11,-112.241,-118.138,-112.201,-118.2703
2019-01-05 03:56:15,-112.152,-118.092,-112.2017,-118.255
2019-01-05 03:56:19,-112.152,-118.052,-112.2021,-118.2436
2019-01-05 03:56:23,-112.132,-118.166,-112.2013,-118.2337
2019-01-05 03:56:27,-112.183,-118.166,-112.2003,-118.2194
2019-01-05 03:56:31,-112.183,-118.118,-112.1993,-118.2102
2019-01-05 03:56:35,-112.218,-118.286,-112.1984,-118.2115
2019-01-05 03:56:39,-112.218,-118.337,-112.1965,-118.2126
2019-01-05 03:56:43,-112.215,-118.337,-112.1935,-118.2136
2019-01-05 03:56:47,-112.185,-118.208,-112.1895,-118.2046
2019-01-05 03:56:51,-112.14,-118.208,-112.1864,-118.2051
2019-01-05 03:56:55,-112.18,-118.166,-112.1834,-118.2108
2019-01-05 03:56:59,-112.182,-118.166,-112.1813,-118.2187
2019-01-05 03:57:03,-112.182,-118.101,-112.1812,-118.2317
2019-01-05 03:57:07,-112.133,-118.204,-112.1806,-118.2389
2019-01-05 03:57:11,-112.149,-118.313,-112.1794,-118.2442
2019-01-05 03:57:15,-112.16,-118.369,-112.1788,-118.2525
2019-01-05 03:57:19,-112.215,-118.369,-112.1785,-118.265
2019-01-05 03:57:23,-112.215,-118.158,-112.1778,-118.275
2019-01-05 03:57:27,-112.203,-118.148,-112.177,-118.2735
2019-01-05 03:57:31,-112.16,-118.251,-112.1774,-118.2814
2019-01-05 03:57:35,-112.16,-118.251,-112.1778,-118.2894
2019-01-05 03:57:39,-112.18,-118.311,-112.1784,-118.304
2019-01-05 03:57:43,-112.18,-118.311,-112.1789,-118.3185
2019-01-05 03:57:47,-112.17,-118.272,-112.1796,-118.3227
2019-01-05 03:57:51,-112.121,-118.285,-112.1783,-118.3072
2019-01-05 03:57:55,-112.151,-118.536,-112.1774,-118.2922
2019-01-05 03:57:59,-112.151,-118.536,-112.1765,-118.2751
2019-01-05 03:58:03,-112.193,-118.307,-112.1752,-118.2579
2019-01-05 03:58:07,-112.193,-118.367,-112.1748,-118.2521
2019-01-05 03:58:11,-112.108,-118.367,-112.1736,-118.248
2019-01-05 03:58:15,-112.241,-118.457,-112.1728,-118.2429
2019-01-05 03:58:19,-112.241,-118.457,-112.172,-118.2377
2019-01-05 03:58:23,-112.195,-118.186,-112.1719,-118.2252
2019-01-05 03:58:27,-112.093,-117.892,-112.1725,-118.2126
2019-01-05 03:58:31,-112.093,-118.015,-112.1736,-118.2022
2019-01-05 03:58:35,-112.154,-118.026,-112.1742,-118.1986
2019-01-05 03:58:39,-112.154,-118.026,-112.1743,-118.1825
2019-01-05 03:58:43,-112.165,-118.041,-112.1749,-118.1641
2019-01-05 03:58:47,-112.165,-118.065,-112.1755,-118.1422
2019-01-05 03:58:51,-112.131,-118.149,-112.1749,-118.1292
2019-01-05 03:58:55,-112.089,-118.149,-112.1735,-118.1199
2019-01-05 03:58:59,-112.184,-118.059,-112.1721,-118.1061
2019-01-05 03:59:03,-112.184,-118.059,-112.1706,-118.0834
2019-01-05 03:59:07,-112.177,-118.064,-112.1702,-118.078
2019-01-05 03:59:11,-112.182,-118.214,-112.1718,-118.0883
2019-01-05 03:59:15,-112.182,-118.214,-112.1727,-118.0926
2019-01-05 03:59:19,-112.123,-118.167,-112.1726,-118.0985
2019-01-05 03:59:23,-112.164,-117.87,-112.1741,-118.1321
2019-01-05 03:59:27,-112.164,-118.108,-112.1756,-118.1649
2019-01-05 03:59:31,-112.186,-118.181,-112.1772,-118.1938
2019-01-05 03:59:35,-112.186,-118.181,-112.1782,-118.2088
2019-01-05 03:59:39,-112.16,-118.002,-112.1805,-118.2116
2019-01-05 03:59:43,-104.797,-98.964,-112.1823,-118.2206
2019-01-05 03:59:47,-99.355,-91.383,-112.1838,-118.2297
2019-01-05 03:59:51,-110.378,-113.547,-112.1853,-118.2234
2019-01-05 03:59:55,-112.185,-118.125,-112.1859,-118.2145
2019-01-05 03:59:59,-112.185,-118.598,-112.1864,-118.2166
2019-01-05 04:00:03,-112.155,-118.598,-112.1869,-118.2214
2019-01-05 04:00:07,-112.161,-118.557,-112.1859,-118.2603
2019-01-05 04:00:11,-112.212,-118.404,-112.1848,-118.2852
2019-01-05 04:00:15,-112.212,-118.196,-112.1845,-118.295
2019-01-05 04:00:19,-112.18,-118.213,-112.1842,-118.3034
2019-01-05 04:00:23,-112.232,-118.213,-112.1841,-118.3222
2019-01-05 04:00:27,-112.232,-117.956,-112.1829,-118.3195
2019-01-05 04:00:31,-112.193,-118.064,-112.1822,-118.3128
2019-01-05 04:00:35,-112.193,-118.249,-112.1815,-118.3085
2019-01-05 04:00:39,-112.15,-118.249,-112.182,-118.3139
2019-01-05 04:00:43,-112.15,-118.531,-112.1818,-118.2957
2019-01-05 04:00:47,-112.106,-118.531,-112.1817,-118.2775
2019-01-05 04:00:51,-112.161,-118.348,-112.181,-118.2629
2019-01-05 04:00:55,-112.161,-118.323,-112.1803,-118.256
2019-01-05 04:00:59,-112.158,-118.323,-112.1783,-118.2515
2019-01-05 04:01:03,-112.158,-118.273,-112.1775,-118.2345
2019-01-05 04:01:07,-112.182,-118.193,-112.1767,-118.2307
2019-01-05 04:01:11,-112.182,-118.225,-112.1747,-118.2442
2019-01-05 04:01:15,-112.171,-118.234,-112.1727,-118.2523
2019-01-05 04:01:19,-112.171,-118.234,-112.1716,-118.2398
2019-01-05 04:01:23,-112.171,-118.233,-112.1718,-118.2314
2019-01-05 04:01:27,-112.205,-118.266,-112.1735,-118.2108
2019-01-05 04:01:31,-112.205,-118.266,-112.1747,-118.1917
2019-01-05 04:01:35,-112.131,-118.106,-112.176,-118.1861
2019-01-05 04:01:39,-111.967,-117.873,-112.1774,-118.1817
2019-01-05 04:01:43,-112.172,-118.137,-112.1786,-118.1745
2019-01-05 04:01:47,-112.196,-118.226,-112.1798,-118.1702
2019-01-05 04:01:51,-112.196,-118.226,-112.1784,-118.17
2019-01-05 04:01:55,-112.137,-117.999,-112.1771,-118.1663
2019-01-05 04:01:59,-112.15,-118.081,-112.1757,-118.1603
2019-01-05 04:02:03,-112.152,-118.119,-112.1738,-118.1519
2019-01-05 04:02:07,-112.225,-118.149,-112.1731,-118.1406
2019-01-05 04:02:11,-112.225,-118.235,-112.1729,-118.1333
2019-01-05 04:02:15,-112.185,-118.235,-112.1729,-118.1316
2019-01-05 04:02:19,-112.185,-118.18,-112.1729,-118.1513
2019-01-05 04:02:23,-112.14,-118.188,-112.1725,-118.1826
2019-01-05 04:02:27,-112.125,-118.188,-112.1724,-118.1926
2019-01-05 04:02:31,-112.097,-118.151,-112.1735,-118.191
2019-01-05 04:02:35,-112.13,-118.114,-112.1755,-118.1882
2019-01-05 04:02:39,-112.144,-118.066,-112.1763,-118.2182
2019-01-05 04:02:43,-112.167,-118.008,-112.1759,-118.2441
2019-01-05 04:02:47,-112.224,-118.12,-112.1755,-118.2681
2019-01-05 04:02:51,-112.224,-118.23,-112.1757,-118.2734
2019-01-05 04:02:55,-112.193,-118.5,-112.1752,-118.274
2019-01-05 04:02:59,-112.146,-118.5,-112.1748,-118.2803
2019-01-05 04:03:03,-112.172,-118.336,-112.1743,-118.2894
2019-01-05 04:03:07,-112.172,-118.195,-112.1739,-118.2938
2019-01-05 04:03:11,-112.188,-118.17,-112.1755,-118.2982
2019-01-05 04:03:15,-112.194,-118.599,-112.1771,-118.3021
2019-01-05 04:03:19,-112.198,-118.599,-112.179,-118.3195
2019-01-05 04:03:23,-112.198,-118.598,-112.1809,-118.3394
2019-01-05 04:03:27,-112.151,-118.257,-112.1817,-118.3547
2019-01-05 04:03:31,-112.16,-118.247,-112.1825,-118.3623
2019-01-05 04:03:35,-112.16,-118.361,-112.1831,-118.3662
2019-01-05 04:03:39,-112.176,-118.361,-112.1836,-118.3566
2019-01-05 04:03:43,-112.176,-118.276,-112.1834,-118.3426
2019-01-05 04:03:47,-112.176,-118.276,-112.183,-118.3396
2019-01-05 04:03:51,-112.239,-118.228,-112.1826,-118.3483
2019-01-05 04:03:55,-112.239,-118.463,-112.1822,-118.3583
2019-01-05 04:03:59,-112.164,-118.463,-112.1821,-118.3389
2019-01-05 04:04:03,-112.183,-118.314,-112.1819,-118.3117
2019-01-05 04:04:07,-112.183,-118.272,-112.1808,-118.2864
2019-01-05 04:04:11,-112.148,-118.308,-112.1797,-118.2782
2019-01-05 04:04:15,-112.152,-118.308,-112.1792,-118.2719
2019-01-05 04:04:19,-112.152,-118.221,-112.1787,-118.2599
2019-01-05 04:04:23,-112.189,-118.275,-112.1782,-118.258
2019-01-05 04:04:27,-112.2,-118.37,-112.1777,-118.2614
2019-01-05 04:04:31,-112.2,-118.37,-112.1767,-118.2652
2019-01-05 04:04:35,-112.185,-118.212,-112.1766,-118.2767
2019-01-05 04:04:39,-112.152,-118.055,-112.1763,-118.2764
2019-01-05 04:04:43,-112.166,-118.092,-112.176,-118.2716
2019-01-05 04:04:47,-112.166,-118.092,-112.1761,-118.2653
2019-01-05 04:04:51,-112.097,-118.121,-112.1776,-118.2667
2019-01-05 04:04:55,-112.097,-118.121,-112.1793,-118.2782
2019-01-05 04:04:59,-112.177,-118.322,-112.1811,-118.2897
2019-01-05 04:05:03,-112.177,-118.344,-112.1828,-118.296
2019-01-05 04:05:08,-112.175,-118.352,-112.1845,-118.2936
2019-01-05 04:05:12,-112.156,-118.458,-112.1861,-118.2907
2019-01-05 04:05:16,-112.13,-118.458,-112.1863,-118.2878
2019-01-05 04:05:20,-112.139,-118.366,-112.1864,-118.2861
2019-01-05 04:05:24,-112.185,-118.189,-112.1842,-118.2868
2019-01-05 04:05:28,-112.212,-118.299,-112.1827,-118.2826
2019-01-05 04:05:32,-112.236,-118.538,-112.1812,-118.2746
2019-01-05 04:05:36,-112.236,-118.538,-112.1797,-118.2739
2019-01-05 04:05:40,-112.218,-118.348,-112.1782,-118.2732
2019-01-05 04:05:44,-112.218,-118.227,-112.1767,-118.261
2019-01-05 04:05:48,-112.188,-118.312,-112.1774,-118.2491
2019-01-05 04:05:52,-112.188,-118.312,-112.1786,-118.2367
2019-01-05 04:05:56,-112.139,-118.177,-112.1789,-118.2245
2019-01-05 04:06:00,-112.107,-118.07,-112.1791,-118.2123
2019-01-05 04:06:04,-112.123,-118.008,-112.1793,-118.2031
2019-01-05 04:06:08,-112.128,-117.933,-112.1792,-118.2035
2019-01-05 04:06:12,-112.136,-118.107,-112.1776,-118.1985
2019-01-05 04:06:16,-112.136,-118.107,-112.1754,-118.1814
2019-01-05 04:06:20,-112.11,-118.078,-112.1731,-118.1586
2019-01-05 04:06:24,-112.189,-118.105,-112.1702,-118.1409
2019-01-05 04:06:28,-112.214,-118.105,-112.1673,-118.1292
2019-01-05 04:06:32,-112.214,-118.214,-112.1644,-118.1133
2019-01-05 04:06:36,-112.181,-118.214,-112.163,-118.1099
2019-01-05 04:06:40,-112.173,-118.182,-112.1616,-118.1133
2019-01-05 04:06:44,-112.173,-118.197,-112.1627,-118.1218
2019-01-05 04:06:48,-112.151,-118.197,-112.1639,-118.1274
2019-01-05 04:06:52,-112.151,-118.197,-112.1666,-118.1464
2019-01-05 04:06:56,-112.202,-118.081,-112.1693,-118.1567
2019-01-05 04:07:00,-112.202,-117.994,-112.172,-118.1636
2019-01-05 04:07:04,-112.119,-117.994,-112.1747,-118.1706
2019-01-05 04:07:08,-112.148,-117.995,-112.1755,-118.1738
2019-01-05 04:07:12,-112.16,-118.244,-112.1763,-118.1752
2019-01-05 04:07:16,-112.16,-118.244,-112.1772,-118.1884
2019-01-05 04:07:20,-112.125,-118.239,-112.1788,-118.2015
2019-01-05 04:07:24,-112.131,-118.121,-112.1808,-118.2107
2019-01-05 04:07:28,-112.19,-118.313,-112.1828,-118.2127
2019-01-05 04:07:32,-112.19,-118.313,-112.1848,-118.2068
2019-01-05 04:07:36,-112.197,-118.245,-112.1872,-118.21
2019-01-05 04:07:40,-112.197,-118.218,-112.1896,-118.2249
2019-01-05 04:07:44,-112.151,-118.17,-112.1918,-118.2452
2019-01-05 04:07:48,-112.12,-118.133,-112.194,-118.2655
2019-01-05 04:07:52,-112.2,-118.476,-112.1962,-118.2693
2019-01-05 04:07:56,-112.212,-118.476,-112.1984,-118.2606
2019-01-05 04:08:00,-112.228,-118.367,-112.2005,-118.2552
2019-01-05 04:08:04,-112.265,-118.236,-112.2018,-118.2527
2019-01-05 04:08:08,-112.265,-118.079,-112.2032,-118.2562
2019-01-05 04:08:12,-112.221,-118.261,-112.2039,-118.2486
2019-01-05 04:08:16,-112.204,-118.38,-112.2046,-118.2409
2019-01-05 04:08:20,-112.204,-118.4,-112.2053,-118.2354
2019-01-05 04:08:24,-112.164,-118.4,-112.206,-118.2335
2019-01-05 04:08:28,-112.138,-118.071,-112.2064,-118.234
2019-01-05 04:08:32,-112.142,-118.071,-112.2067,-118.2187
2019-01-05 04:08:36,-112.163,-118.134,-112.2078,-118.1921
2019-01-05 04:08:40,-112.206,-118.191,-112.2085,-118.1656
2019-01-05 04:08:44,-112.208,-118.191,-112.2103,-118.1406
2019-01-05 04:08:48,-112.208,-118.16,-112.2121,-118.1334
2019-01-05 04:08:52,-112.185,-118.16,-112.2139,-118.134
2019-01-05 04:08:56,-112.188,-118.135,-112.2144,-118.1296
2019-01-05 04:09:00,-112.204,-118.179,-112.2148,-118.1252
2019-01-05 04:09:04,-112.204,-118.179,-112.2157,-118.1197
2019-01-05 04:09:08,-112.174,-117.827,-112.214,-118.1101
2019-01-05 04:09:12,-112.257,-117.945,-112.2122,-118.1054
2019-01-05 04:09:16,-112.257,-117.945,-112.2106,-118.1029
2019-01-05 04:09:20,-112.227,-117.867,-112.2089,-118.1008
2019-01-05 04:09:24,-112.222,-118.092,-112.2094,-118.1021
2019-01-05 04:09:28,-112.274,-118.092,-112.21,-118.1035
2019-01-05 04:09:32,-112.274,-118.172,-112.2097,-118.1014
2019-01-05 04:09:36,-112.231,-118.292,-112.2096,-118.0883
2019-01-05 04:09:40,-112.17,-118.292,-112.21,-118.0829
2019-01-05 04:09:44,-112.17,-118.207,-112.2107,-118.079
2019-01-05 04:09:48,-112.168,-117.978,-112.2113,-118.0752
2019-01-05 04:09:52,-112.168,-118.02,-112.2121,-118.084
2019-01-05 04:09:56,-112.135,-118.092,-112.212,-118.0979
2019-01-05 04:10:00,-112.199,-118.218,-112.2116,-118.1152
2019-01-05 04:10:04,-112.199,-118.218,-112.2097,-118.1363
2019-01-05 04:10:08,-112.196,-118.119,-112.2092,-118.1425
2019-01-05 04:10:12,-112.202,-117.897,-112.2088,-118.1438
2019-01-05 04:10:16,-112.211,-118.026,-112.2096,-118.1487
2019-01-05 04:10:20,-112.22,-118.102,-112.2107,-118.1475
2019-01-05 04:10:24,-112.22,-118.102,-112.2119,-118.1328
2019-01-05 04:10:28,-112.218,-118.004,-112.2157,-118.1215
2019-01-05 04:10:32,-112.218,-118.223,-112.2196,-118.1201
2019-01-05 04:10:36,-112.181,-118.29,-112.2234,-118.123
2019-01-05 04:10:40,-112.286,-118.29,-112.2273,-118.1327
2019-01-05 04:10:44,-112.286,-118.216,-112.2299,-118.1361
2019-01-05 04:10:48,-112.145,-118.118,-112.2323,-118.1365
2019-01-05 04:10:52,-112.247,-118.269,-112.2347,-118.1435
2019-01-05 04:10:56,-112.247,-118.269,-112.2369,-118.1617
2019-01-05 04:11:00,-112.195,-117.998,-112.2387,-118.1626
2019-01-05 04:11:04,-112.249,-117.98,-112.2402,-118.1635
2019-01-05 04:11:08,-112.249,-117.952,-112.242,-118.1643
2019-01-05 04:11:12,-112.214,-118.077,-112.2439,-118.1633
2019-01-05 04:11:16,-112.199,-118.286,-112.2456,-118.1519
2019-01-05 04:11:20,-112.199,-118.286,-112.2465,-118.1371
2019-01-05 04:11:24,-112.247,-118.227,-112.2455,-118.1267
2019-01-05 04:11:28,-112.247,-118.259,-112.2432,-118.1256
2019-01-05 04:11:32,-112.202,-118.259,-112.2409,-118.1294
2019-01-05 04:11:36,-112.26,-118.045,-112.2386,-118.1258
2019-01-05 04:11:40,-112.26,-118.119,-112.2362,-118.1223
2019-01-05 04:11:44,-112.237,-118.119,-112.2339,-118.1203
2019-01-05 04:11:48,-112.169,-117.984,-112.2316,-118.1216
2019-01-05 04:11:52,-112.255,-117.994,-112.2293,-118.1243
